"Age, ka","Elevation, m"
1815,-30.4
1817.5,-60
1820,-47.2
1822.5,-40
1825,-39.2
1827.5,-33.6
1830,-15.2
1832.5,-32
1835,-36
1837.5,-27.2
1840,-27.2
1842.5,-27.2
1845,-30.4
1847.5,-45.6
1850,-31.2
1852.5,-30.4
1855,-26.4
1857.5,-32.8
1860,-52.8
1862.5,-76.8
1865,-74.4
1867.5,-59.2
1870,-57.6
1872.5,-48
1875,-48.8
1877.5,-40
1880,-43.2
1882.5,-36.8
1885,-41.6
1887.5,-28.8
1890,-36
1892.5,-30.4
1895,-40.8
1897.5,-36.8
1900,-63.2
1902.5,-56
1905,-62.4
1907.5,-48
1910,-46.4
1912.5,-46.4
1915,-37.6
1917.5,-32.8
1920,-37.6
1922.5,-33.6
1925,-21.6
1927.5,-20
1930,-22.4
1932.5,-17.6
1935,-23.2
1937.5,-28
1940,-22.4
1942.5,-63.2
1945,-64
1947.5,-75.2
1950,-69.6
1952.5,-63.2
1955,-52.8
1957.5,-43.2
1960,-50.4
1962.5,-53.6
1965,-40.8
1967.5,-30.4
1970,-41.6
1972.5,-21.6
1975,-25.6
1977.5,-17.6
1980,-8
1982.5,-12
1985,-10.4
1987.5,-23.2
1990,-33.6
1992.5,-36
1995,-28
1997.5,-36.8
2000,-49.6
2002.5,-46.4
2005,-55.2
2007.5,-52.8
2010,-25.6
2012.5,-32
2015,-46.4
2017.5,-24.8
2020,-27.2
2022.5,-18.4
2025,-0.8
2027.5,-16.8
2030,-8.8
2032.5,-10.4
2035,-26.4
2037.5,-32
2040,-35.2
2042.5,-31.2
2045,-55.2
2047.5,-44
2050,-38.4
2052.5,-31.2
2055,-29.6
2057.5,-39.2
2060,-40.8
2062.5,-52
2065,-76
2067.5,-76
2070,-78.4
2072.5,-84
2075,-74.4
2077.5,-73.6
2080,-58.4
2082.5,-60.8
2085,-49.6
2087.5,-52
2090,-37.6
2092.5,-32
2095,-20.8
2097.5,-18.4
2100,-16.8
2102.5,-25.6
2105,-34.4
2107.5,-32
2110,-22.4
2112.5,-21.6
2115,-21.6
2117.5,-39.2
2120,-36
2122.5,-36
2125,-21.6
2127.5,-19.2
2130,-7.2
2132.5,-4.8
2135,-4.8
2137.5,-8.8
2140,0
2142.5,-16.8
2145,-29.6
2147.5,-61.6
2150,-73.6
2152.5,-79.2
2155,-80
2157.5,-69.6
2160,-73.6
2162.5,-56.8
2165,-52
2167.5,-43.2
2170,-36.8
2172.5,-35.2
2175,-26.4
2177.5,-21.6
2180,-10.4
2182.5,-14.4
2185,-15.2
2187.5,-12
2190,-26.4
2192.5,-36
2195,-43.2
2197.5,-48
2200,-50.4
2202.5,-48
2205,-40.8
2207.5,-29.6
2210,-28.8
2212.5,-18.4
2215,-28.8
2217.5,-30.4
2220,-27.2
2222.5,-20.8
2225,-12.8
2227.5,-15.2
2230,-18.4
2232.5,-20.8
2235,-26.4
2237.5,-45.6
2240,-62.4
2242.5,-51.2
2245,-45.6
2247.5,-39.2
2250,-30.4
2252.5,-17.6
2255,-12.8
2257.5,-7.2
2260,1.6
2262.5,-5.6
2265,-17.6
2267.5,-11.2
2270,-20
2272.5,-21.6
2275,-51.2
2277.5,-45.6
2280,-48.8
2282.5,-54.4
2285,-45.6
2287.5,-36.8
2290,-36
2292.5,-18.4
2295,-17.6
2297.5,-3.2
2300,-4
2302.5,-10.4
2305,-9.6
2307.5,-16
2310,-30.4
2312.5,-37.6
2315,-40.8
2317.5,-41.6
2320,-42.4
2322.5,-29.6
2325,-23.2
2327.5,-32.8
2330,-32.8
2332.5,-23.2
2335,-12.8
2337.5,-4.8
2340,2.4
2342.5,-8
2345,-11.2
2347.5,-1.6
2350,-28
2352.5,-39.2
2355,-45.6
2357.5,-58.4
2360,-55.2
2362.5,-42.4
2365,-51.2
2367.5,-32
2370,-39.2
2372.5,-32
2375,-12.8
2377.5,-12
2380,-11.2
2382.5,-0.8
2385,-8
2387.5,-20
2390,-24.8
2392.5,-29.6
2395,-14.4
2397.5,-18.4
2400,-20
2402.5,-35.2
2405,-36.8
2407.5,-14.4
2410,-4.8
2412.5,-11.2
2415,-11.2
2417.5,-8
2420,-9.6
2422.5,-24
2425,-20.8
2427.5,-34.4
2430,-56
2432.5,-75.2
2435,-68.8
2437.5,-72.8
2440,-62.4
2442.5,-61.6
2445,-57.6
2447.5,-54.4
2450,-40
2452.5,-36.8
2455,-17.6
2457.5,-12.8
2460,-12.8
2462.5,1.6
2465,-1.6
2467.5,-6.4
2470,-7.2
2472.5,-16
2475,-27.2
2477.5,-37.6
2480,-37.6
2482.5,-58.4
2485,-60.8
2487.5,-74.4
2490,-48
2492.5,-33.6
2495,-31.2
2497.5,-16
2500,4
2502.5,-9.6
2505,-20
2507.5,-15.2
2510,-33.6
2512.5,-42.4
2515,-52.8
2517.5,-71.2
