"Age, ka","Elevation, m"
459,-81.84
460,-81.43
461,-79.68
462,-78.29
463,-75.46
464,-73.88
465,-74.83
466,-71.39
467,-62.89
468,-52
469,-51.21
470,-51.75
471,-49.63
472,-41.58
473,-36.84
474,-34.5
475,-32.09
476,-29.84
477,-27.61
478,-28.34
479,-31.41
480,-32.77
481,-32.41
482,-30.53
483,-28.2
484,-24.91
485,-21.12
486,-17.44
487,-17.62
488,-17.2
489,-18.07
490,-15.29
491,-12.74
492,-10.85
493,-12.44
494,-14.59
495,-17.71
496,-18.44
497,-15.39
498,-14.05
499,-17.99
500,-22.56
501,-23.33
502,-24.04
503,-27.37
504,-30.58
505,-33.44
506,-36.11
507,-42.61
508,-47.62
509,-55.32
510,-55.45
511,-53.4
512,-52.81
513,-53.28
514,-51.5
515,-50.33
516,-47.55
517,-44.78
518,-45.35
519,-46.68
520,-45.1
521,-44.99
522,-46.82
523,-49.7
524,-50.48
525,-49.96
526,-49.68
527,-48.46
528,-48.5
529,-50.66
530,-52.1
531,-53.67
532,-53.71
533,-53.01
534,-56.16
535,-61.14
536,-64.07
537,-67.39
538,-64.18
539,-59.91
540,-58.99
541,-55.16
542,-51.73
543,-53.72
544,-53.89
545,-53.73
546,-55.03
547,-57.35
548,-59.46
549,-62.11
550,-62.75
551,-60.01
552,-58.3
553,-59.76
554,-61.1
555,-58.37
556,-52.38
557,-46.51
558,-40.41
559,-37.88
560,-36.07
561,-35.39
562,-34.82
563,-33.39
564,-30.12
565,-26.73
566,-19.58
567,-13.9
568,-13.27
569,-11.65
570,-9.06
571,-8.18
572,-6.66
573,-8.42
574,-8.88
575,-12.1
576,-12.36
577,-11.71
578,-13.91
579,-23.45
580,-32.03
581,-38.35
582,-44.03
583,-50.08
584,-53.33
585,-54.4
586,-49.95
587,-47.15
588,-45.53
589,-39.1
590,-33.2
591,-30.1
592,-28.97
593,-30.38
594,-29.81
595,-26.35
596,-23.46
597,-24.04
598,-27.53
599,-33.05
600,-41.35
601,-41.23
602,-39.41
603,-37.95
604,-33.99
605,-24.09
606,-16.31
607,-14.29
608,-15.19
609,-17.77
610,-17.66
611,-18.6
612,-18.19
613,-12.57
614,-9.02
615,-11.31
616,-16.78
617,-29.38
618,-43.34
619,-65.34
620,-78.36
621,-86.36
622,-93
623,-100.28
624,-103.58
625,-105.54
626,-110.96
627,-114.62
628,-111.96
629,-109.41
630,-108.5
631,-105.76
632,-103.04
633,-102.54
634,-105.6
635,-109.52
636,-111.27
637,-105.13
638,-101.37
639,-99.09
640,-93.77
641,-92.11
642,-89.12
643,-85.33
644,-82.43
645,-82.73
646,-86.64
647,-88.13
648,-86.44
649,-80.26
650,-79.87
651,-82.42
652,-85.15
653,-84.29
654,-78.18
655,-77.24
656,-82.73
657,-85.16
658,-83.48
659,-78.4
660,-75.27
661,-77.61
662,-79.27
663,-80.2
664,-79.29
665,-75.05
666,-72.45
667,-69.86
668,-66.7
669,-62.58
670,-61.52
671,-61.93
672,-65.68
673,-67.22
674,-62.65
675,-56.98
676,-53.47
677,-50.13
678,-45.5
679,-42.18
680,-38.49
681,-34.08
682,-28.89
683,-24.49
684,-21.33
685,-17.8
686,-12.64
687,-9.14
688,-11.45
689,-13.04
